"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName"
"Best Sound",NA,"Simon Hayes, Oliver Tarney, James Harrison, Paul Massey, Mark Taylor","Event-94-2022","tt2382320","No Time to Die","nm0850549","Oliver Tarney",NA,NA
"Best Sound",NA,"Simon Hayes, Oliver Tarney, James Harrison, Paul Massey, Mark Taylor","Event-94-2022","tt2382320","No Time to Die","nm0365639","James Harrison",NA,NA
"Best Sound",NA,"Simon Hayes, Oliver Tarney, James Harrison, Paul Massey, Mark Taylor","Event-94-2022","tt2382320","No Time to Die","nm0557338","Paul Massey",NA,NA
"Best Sound",NA,"Simon Hayes, Oliver Tarney, James Harrison, Paul Massey, Mark Taylor","Event-94-2022","tt2382320","No Time to Die","nm0852837","Mark Taylor",NA,NA
"Best Sound",NA,"Richard Flynn, Robert Mackenzie, Tara Webb","Event-94-2022","tt10293406","The Power of the Dog","nm0283601","Richard Flynn",NA,NA
"Best Sound",NA,"Richard Flynn, Robert Mackenzie, Tara Webb","Event-94-2022","tt10293406","The Power of the Dog","nm1464727","Robert Mackenzie",NA,NA
"Best Sound",NA,"Richard Flynn, Robert Mackenzie, Tara Webb","Event-94-2022","tt10293406","The Power of the Dog","nm4155608","Tara Webb",NA,NA
"Best Sound",NA,"Tod A. Maitland, Gary Rydstrom, Brian Chumney, Andy Nelson, Shawn Murphy","Event-94-2022","tt3581652","West Side Story","nm0537972","Tod A. Maitland",NA,NA
"Best Sound",NA,"Tod A. Maitland, Gary Rydstrom, Brian Chumney, Andy Nelson, Shawn Murphy","Event-94-2022","tt3581652","West Side Story","nm0003977","Gary Rydstrom",NA,NA
"Best Sound",NA,"Tod A. Maitland, Gary Rydstrom, Brian Chumney, Andy Nelson, Shawn Murphy","Event-94-2022","tt3581652","West Side Story","nm1014073","Brian Chumney",NA,NA
"Best Sound",NA,"Tod A. Maitland, Gary Rydstrom, Brian Chumney, Andy Nelson, Shawn Murphy","Event-94-2022","tt3581652","West Side Story","nm0625144","Andy Nelson",NA,NA
"Best Sound",NA,"Tod A. Maitland, Gary Rydstrom, Brian Chumney, Andy Nelson, Shawn Murphy","Event-94-2022","tt3581652","West Side Story","nm0004156","Shawn Murphy",NA,NA
"Best Achievement in Makeup and Hairstyling","Winner","Stephanie Ingram, Linda Dowds, Justin Raleigh","Event-94-2022","tt9115530","The Eyes of Tammy Faye","nm0409031","Stephanie Ingram",NA,NA
"Best Achievement in Makeup and Hairstyling","Winner","Stephanie Ingram, Linda Dowds, Justin Raleigh","Event-94-2022","tt9115530","The Eyes of Tammy Faye","nm0235722","Linda Dowds",NA,NA
"Best Achievement in Makeup and Hairstyling","Winner","Stephanie Ingram, Linda Dowds, Justin Raleigh","Event-94-2022","tt9115530","The Eyes of Tammy Faye","nm0707679","Justin Raleigh",NA,NA
"Best Achievement in Makeup and Hairstyling",NA,"Michael Marino, Stacey Morris, Carla Farmer","Event-94-2022","tt6802400","Coming 2 America","nm0002514","Michael Marino",NA,NA
"Best Achievement in Makeup and Hairstyling",NA,"Michael Marino, Stacey Morris, Carla Farmer","Event-94-2022","tt6802400","Coming 2 America","nm0606943","Stacey Morris",NA,NA
"Best Achievement in Makeup and Hairstyling",NA,"Michael Marino, Stacey Morris, Carla Farmer","Event-94-2022","tt6802400","Coming 2 America","nm0267732","Carla Farmer",NA,NA
"Best Achievement in Makeup and Hairstyling",NA,"Nadia Stacey, Naomi Donne, Julia Vernon","Event-94-2022","tt3228774","Cruella","nm2854751","Nadia Stacey",NA,NA
"Best Achievement in Makeup and Hairstyling",NA,"Nadia Stacey, Naomi Donne, Julia Vernon","Event-94-2022","tt3228774","Cruella","nm0232644","Naomi Donne",NA,NA
"Best Achievement in Makeup and Hairstyling",NA,"Nadia Stacey, Naomi Donne, Julia Vernon","Event-94-2022","tt3228774","Cruella","nm1861004","Julia Vernon",NA,NA
"Best Achievement in Makeup and Hairstyling",NA,"Donald Mowat, Love Larson, Eva Von Bahr","Event-94-2022","tt1160419","Dune","nm0610244","Donald Mowat",NA,NA
"Best Achievement in Makeup and Hairstyling",NA,"Donald Mowat, Love Larson, Eva Von Bahr","Event-94-2022","tt1160419","Dune","nm1037627","Love Larson",NA,NA
"Best Achievement in Makeup and Hairstyling",NA,"Donald Mowat, Love Larson, Eva Von Bahr","Event-94-2022","tt1160419","Dune","nm0901913","Eva Von Bahr",NA,NA
"Best Achievement in Makeup and Hairstyling",NA,"Göran Lundström, AnnaCarin Lock, Frederic Aspiras","Event-94-2022","tt11214590","House of Gucci","nm0526615","Göran Lundström",NA,NA
"Best Achievement in Makeup and Hairstyling",NA,"Göran Lundström, AnnaCarin Lock, Frederic Aspiras","Event-94-2022","tt11214590","House of Gucci","nm2049258","AnnaCarin Lock",NA,NA
"Best Achievement in Makeup and Hairstyling",NA,"Göran Lundström, AnnaCarin Lock, Frederic Aspiras","Event-94-2022","tt11214590","House of Gucci","nm3139710","Frederic Aspiras",NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Score)","Winner","Hans Zimmer","Event-94-2022","tt1160419","Dune",NA,NA,NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Score)",NA,"Nicholas Britell","Event-94-2022","tt11286314","Don't Look Up",NA,NA,NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Score)",NA,"Germaine Franco","Event-94-2022","tt2953050","Encanto",NA,NA,NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Score)",NA,"Alberto Iglesias","Event-94-2022","tt12618926","Parallel Mothers",NA,NA,NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Score)",NA,"Jonny Greenwood","Event-94-2022","tt10293406","The Power of the Dog",NA,NA,NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Song)","Winner","Billie Eilish (music and lyric by), Finneas O'Connell (music and lyric by)","Event-94-2022","tt2382320","No Time to Die",NA,NA,NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Song)",NA,"Van Morrison (music and lyric by)","Event-94-2022","tt12789558","Belfast",NA,NA,NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Song)",NA,"Lin-Manuel Miranda (music and lyric by)","Event-94-2022","tt2953050","Encanto",NA,NA,NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Song)",NA,"Diane Warren (music and lyric by)","Event-94-2022","tt10344522","Four Good Days",NA,NA,NA,NA
"Best Achievement in Music Written for Motion Pictures (Original Song)",NA,"Beyoncé (music and lyric by), Dixson (music and lyric by)","Event-94-2022","tt9620288","King Richard",NA,NA,NA,NA
"Best Achievement in Visual Effects","Winner","Paul Lambert, Tristan Myles, Brian Connor, Gerd Nefzer","Event-94-2022","tt1160419","Dune","nm0995902","Paul Lambert",NA,NA
"Best Achievement in Visual Effects","Winner","Paul Lambert, Tristan Myles, Brian Connor, Gerd Nefzer","Event-94-2022","tt1160419","Dune","nm1629597","Tristan Myles",NA,NA
"Best Achievement in Visual Effects","Winner","Paul Lambert, Tristan Myles, Brian Connor, Gerd Nefzer","Event-94-2022","tt1160419","Dune","nm0175391","Brian Connor",NA,NA
"Best Achievement in Visual Effects","Winner","Paul Lambert, Tristan Myles, Brian Connor, Gerd Nefzer","Event-94-2022","tt1160419","Dune","nm0275382","Gerd Nefzer",NA,NA
"Best Achievement in Visual Effects",NA,"Swen Gillberg, Bryan Grill, Nikos Kalaitzidis, Daniel Sudick","Event-94-2022","tt6264654","Free Guy","nm1089828","Swen Gillberg",NA,NA
"Best Achievement in Visual Effects",NA,"Swen Gillberg, Bryan Grill, Nikos Kalaitzidis, Daniel Sudick","Event-94-2022","tt6264654","Free Guy","nm0341985","Bryan Grill",NA,NA
"Best Achievement in Visual Effects",NA,"Swen Gillberg, Bryan Grill, Nikos Kalaitzidis, Daniel Sudick","Event-94-2022","tt6264654","Free Guy","nm0435479","Nikos Kalaitzidis",NA,NA
"Best Achievement in Visual Effects",NA,"Swen Gillberg, Bryan Grill, Nikos Kalaitzidis, Daniel Sudick","Event-94-2022","tt6264654","Free Guy","nm0837203","Daniel Sudick",NA,NA
"Best Achievement in Visual Effects",NA,"Charlie Noble, Joel Green, Jonathan Fawkner, Chris Corbould","Event-94-2022","tt2382320","No Time to Die","nm0633563","Charlie Noble",NA,NA
"Best Achievement in Visual Effects",NA,"Charlie Noble, Joel Green, Jonathan Fawkner, Chris Corbould","Event-94-2022","tt2382320","No Time to Die","nm2539473","Joel Green",NA,NA
"Best Achievement in Visual Effects",NA,"Charlie Noble, Joel Green, Jonathan Fawkner, Chris Corbould","Event-94-2022","tt2382320","No Time to Die","nm1000834","Jonathan Fawkner",NA,NA
"Best Achievement in Visual Effects",NA,"Charlie Noble, Joel Green, Jonathan Fawkner, Chris Corbould","Event-94-2022","tt2382320","No Time to Die","nm0179269","Chris Corbould",NA,NA
"Best Achievement in Visual Effects",NA,"Christopher Townsend, Joe Farrell, Sean Noel Walker, Dan Oliver","Event-94-2022","tt9376612","Shang-Chi and the Legend of the Ten Rings","nm0870102","Christopher Townsend",NA,NA
"Best Achievement in Visual Effects",NA,"Christopher Townsend, Joe Farrell, Sean Noel Walker, Dan Oliver","Event-94-2022","tt9376612","Shang-Chi and the Legend of the Ten Rings","nm1062239","Joe Farrell",NA,NA
"Best Achievement in Visual Effects",NA,"Christopher Townsend, Joe Farrell, Sean Noel Walker, Dan Oliver","Event-94-2022","tt9376612","Shang-Chi and the Legend of the Ten Rings","nm2395514","Sean Noel Walker",NA,NA
"Best Achievement in Visual Effects",NA,"Christopher Townsend, Joe Farrell, Sean Noel Walker, Dan Oliver","Event-94-2022","tt9376612","Shang-Chi and the Legend of the Ten Rings","nm0646807","Dan Oliver",NA,NA
"Best Achievement in Visual Effects",NA,"Kelly Port, Chris Waegner, Scott Edelstein, Daniel Sudick","Event-94-2022","tt10872600","Spider-Man: No Way Home","nm0837203","Daniel Sudick",NA,NA
"Best Achievement in Visual Effects",NA,"Kelly Port, Chris Waegner, Scott Edelstein, Daniel Sudick","Event-94-2022","tt10872600","Spider-Man: No Way Home","nm0691883","Kelly Port",NA,NA
"Best Achievement in Visual Effects",NA,"Kelly Port, Chris Waegner, Scott Edelstein, Daniel Sudick","Event-94-2022","tt10872600","Spider-Man: No Way Home","nm0905637","Chris Waegner",NA,NA
"Best Achievement in Visual Effects",NA,"Kelly Port, Chris Waegner, Scott Edelstein, Daniel Sudick","Event-94-2022","tt10872600","Spider-Man: No Way Home","nm1131786","Scott Edelstein",NA,NA
"Best Documentary Feature","Winner","Questlove, Joseph Patel, Robert Fyvolent, David Dinerstein","Event-94-2022","tt11422728","Summer of Soul (...Or, When the Revolution Could Not Be Televised)","nm0859821","Questlove",NA,NA
"Best Documentary Feature","Winner","Questlove, Joseph Patel, Robert Fyvolent, David Dinerstein","Event-94-2022","tt11422728","Summer of Soul (...Or, When the Revolution Could Not Be Televised)","nm1764919","Joseph Patel",NA,NA
"Best Documentary Feature","Winner","Questlove, Joseph Patel, Robert Fyvolent, David Dinerstein","Event-94-2022","tt11422728","Summer of Soul (...Or, When the Revolution Could Not Be Televised)","nm1435457","Robert Fyvolent",NA,NA
"Best Documentary Feature","Winner","Questlove, Joseph Patel, Robert Fyvolent, David Dinerstein","Event-94-2022","tt11422728","Summer of Soul (...Or, When the Revolution Could Not Be Televised)","nm2517209","David Dinerstein",NA,NA
"Best Documentary Feature",NA,"Jessica Kingdon, Kira Simon-Kennedy, Nathan Truesdell","Event-94-2022","tt14505430","Ascension","nm4398489","Jessica Kingdon",NA,NA
"Best Documentary Feature",NA,"Jessica Kingdon, Kira Simon-Kennedy, Nathan Truesdell","Event-94-2022","tt14505430","Ascension","nm5325825","Kira Simon-Kennedy",NA,NA
"Best Documentary Feature",NA,"Jessica Kingdon, Kira Simon-Kennedy, Nathan Truesdell","Event-94-2022","tt14505430","Ascension","nm1909515","Nathan Truesdell",NA,NA
"Best Documentary Feature",NA,"Stanley Nelson, Traci Curry","Event-94-2022","tt12482898","Attica","nm0625747","Stanley Nelson",NA,NA
"Best Documentary Feature",NA,"Stanley Nelson, Traci Curry","Event-94-2022","tt12482898","Attica","nm3055381","Traci Curry",NA,NA
"Best Documentary Feature",NA,"Jonas Poher Rasmussen, Monica Hellstrøm, Signe Byrge Sørensen, Charlotte de La Gournerie","Event-94-2022","tt8430054","Flee","nm1853542","Jonas Poher Rasmussen",NA,NA
"Best Documentary Feature",NA,"Jonas Poher Rasmussen, Monica Hellstrøm, Signe Byrge Sørensen, Charlotte de La Gournerie","Event-94-2022","tt8430054","Flee","nm1445547","Monica Hellstrøm",NA,NA
"Best Documentary Feature",NA,"Jonas Poher Rasmussen, Monica Hellstrøm, Signe Byrge Sørensen, Charlotte de La Gournerie","Event-94-2022","tt8430054","Flee","nm1718147","Signe Byrge Sørensen",NA,NA
"Best Documentary Feature",NA,"Jonas Poher Rasmussen, Monica Hellstrøm, Signe Byrge Sørensen, Charlotte de La Gournerie","Event-94-2022","tt8430054","Flee","nm7753662","Charlotte de La Gournerie",NA,NA
"Best Documentary Feature",NA,"Rintu Thomas, Sushmit Ghosh","Event-94-2022","tt13630174","Writing with Fire","nm4045125","Rintu Thomas",NA,NA
"Best Documentary Feature",NA,"Rintu Thomas, Sushmit Ghosh","Event-94-2022","tt13630174","Writing with Fire","nm4424010","Sushmit Ghosh",NA,NA
"Best Documentary Short Subject","Winner","Ben Proudfoot","Event-94-2022","tt14513236","The Queen of Basketball","nm3988897","Ben Proudfoot",NA,NA
"Best Documentary Short Subject",NA,"Matthew Ogens, Geoff McLean","Event-94-2022","tt12771540","Audible","nm0644654","Matthew Ogens",NA,NA
"Best Documentary Short Subject",NA,"Matthew Ogens, Geoff McLean","Event-94-2022","tt12771540","Audible","nm2458844","Geoff McLean",NA,NA
"Best Documentary Short Subject",NA,"Pedro Kos, Jon Shenk","Event-94-2022","tt15339848","Lead Me Home","nm1310430","Pedro Kos",NA,NA
"Best Documentary Short Subject",NA,"Pedro Kos, Jon Shenk","Event-94-2022","tt15339848","Lead Me Home","nm0791556","Jon Shenk",NA,NA
"Best Documentary Short Subject",NA,"Elizabeth Mirzaei, Gulistan Mirzaei","Event-94-2022","tt14608922","Three Songs for Benazir","nm4641608","Elizabeth Mirzaei",NA,NA
"Best Documentary Short Subject",NA,"Elizabeth Mirzaei, Gulistan Mirzaei","Event-94-2022","tt14608922","Three Songs for Benazir","nm7902132","Gulistan Mirzaei",NA,NA
"Best Documentary Short Subject",NA,"Jay Rosenblatt","Event-94-2022","tt13796488","When We Were Bullies","nm0742401","Jay Rosenblatt",NA,NA
"Best Animated Feature Film","Winner","Jared Bush, Byron Howard, Yvett Merino, Clark Spencer","Event-94-2022","tt2953050","Encanto","nm1158544","Jared Bush",NA,NA
"Best Animated Feature Film","Winner","Jared Bush, Byron Howard, Yvett Merino, Clark Spencer","Event-94-2022","tt2953050","Encanto","nm0397174","Byron Howard",NA,NA
"Best Animated Feature Film","Winner","Jared Bush, Byron Howard, Yvett Merino, Clark Spencer","Event-94-2022","tt2953050","Encanto","nm2486917","Yvett Merino",NA,NA
"Best Animated Feature Film","Winner","Jared Bush, Byron Howard, Yvett Merino, Clark Spencer","Event-94-2022","tt2953050","Encanto","nm1192875","Clark Spencer",NA,NA
"Best Animated Feature Film",NA,"Jonas Poher Rasmussen, Monica Hellstrøm, Signe Byrge Sørensen, Charlotte de La Gournerie","Event-94-2022","tt8430054","Flee","nm1853542","Jonas Poher Rasmussen",NA,NA
"Best Animated Feature Film",NA,"Jonas Poher Rasmussen, Monica Hellstrøm, Signe Byrge Sørensen, Charlotte de La Gournerie","Event-94-2022","tt8430054","Flee","nm1445547","Monica Hellstrøm",NA,NA
"Best Animated Feature Film",NA,"Jonas Poher Rasmussen, Monica Hellstrøm, Signe Byrge Sørensen, Charlotte de La Gournerie","Event-94-2022","tt8430054","Flee","nm1718147","Signe Byrge Sørensen",NA,NA
"Best Animated Feature Film",NA,"Jonas Poher Rasmussen, Monica Hellstrøm, Signe Byrge Sørensen, Charlotte de La Gournerie","Event-94-2022","tt8430054","Flee","nm7753662","Charlotte de La Gournerie",NA,NA
"Best Animated Feature Film",NA,"Enrico Casarosa, Andrea Warren","Event-94-2022","tt12801262","Luca","nm1154836","Enrico Casarosa",NA,NA
"Best Animated Feature Film",NA,"Enrico Casarosa, Andrea Warren","Event-94-2022","tt12801262","Luca","nm0912717","Andrea Warren",NA,NA
"Best Animated Feature Film",NA,"Don Hall, Carlos López Estrada, Osnat Shurer, Peter Del Vecho","Event-94-2022","tt5109280","Raya and the Last Dragon","nm2320658","Don Hall",NA,NA
"Best Animated Feature Film",NA,"Don Hall, Carlos López Estrada, Osnat Shurer, Peter Del Vecho","Event-94-2022","tt5109280","Raya and the Last Dragon","nm2788015","Carlos López Estrada",NA,NA
"Best Animated Feature Film",NA,"Don Hall, Carlos López Estrada, Osnat Shurer, Peter Del Vecho","Event-94-2022","tt5109280","Raya and the Last Dragon","nm1575873","Osnat Shurer",NA,NA
"Best Animated Feature Film",NA,"Don Hall, Carlos López Estrada, Osnat Shurer, Peter Del Vecho","Event-94-2022","tt5109280","Raya and the Last Dragon","nm1275326","Peter Del Vecho",NA,NA
"Best Animated Feature Film",NA,"Michael Rianda, Phil Lord, Christopher Miller, Kurt Albrecht","Event-94-2022","tt7979580","The Mitchells vs the Machines","nm5106831","Michael Rianda",NA,NA
"Best Animated Feature Film",NA,"Michael Rianda, Phil Lord, Christopher Miller, Kurt Albrecht","Event-94-2022","tt7979580","The Mitchells vs the Machines","nm0520488","Phil Lord",NA,NA
"Best Animated Feature Film",NA,"Michael Rianda, Phil Lord, Christopher Miller, Kurt Albrecht","Event-94-2022","tt7979580","The Mitchells vs the Machines","nm0588087","Christopher Miller",NA,NA
"Best Animated Feature Film",NA,"Michael Rianda, Phil Lord, Christopher Miller, Kurt Albrecht","Event-94-2022","tt7979580","The Mitchells vs the Machines","nm0016957","Kurt Albrecht",NA,NA
"Best Animated Short Film","Winner","Alberto Mielgo, Leo Sanchez Barbosa","Event-94-2022","tt9464038","The Windshield Wiper","nm2856960","Alberto Mielgo",NA,NA
"Best Animated Short Film","Winner","Alberto Mielgo, Leo Sanchez Barbosa","Event-94-2022","tt9464038","The Windshield Wiper","nm1912965","Leo Sanchez Barbosa",NA,NA
"Best Animated Short Film",NA,"Joanna Quinn, Les Mills","Event-94-2022","tt14293560","Affairs of the Art","nm0703885","Joanna Quinn",NA,NA
