"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName"
"Best Actress","Winner","Nomadland","Event-55-2021","tt9770150","Nomadland","nm0000531","Frances McDormand",NA,NA
"Best Actress",NA,"Ma Rainey's Black Bottom","Event-55-2021","tt10514222","Ma Rainey's Black Bottom","nm0205626","Viola Davis",NA,NA
"Best Actress",NA,"Never Rarely Sometimes Always","Event-55-2021","tt7772582","Never Rarely Sometimes Always","nm10620978","Sidney Flanigan",NA,NA
"Best Cinematography","Winner","Joshua James Richards","Event-55-2021","tt9770150","Nomadland","nm4452305","Joshua James Richards",NA,NA
"Best Cinematography",NA,"Shabier Kirchner","Event-55-2021","tt3464896","Small Axe","nm3907327","Shabier Kirchner",NA,NA
"Best Cinematography",NA,"Leonardo Simões","Event-55-2021","tt8241872","Vitalina Varela","nm0801484","Leonardo Simões",NA,NA
"Best Director","Winner","Nomadland","Event-55-2021","tt9770150","Nomadland","nm2125482","Chloé Zhao",NA,NA
"Best Director",NA,"Small Axe","Event-55-2021","tt3464896","Small Axe","nm2588606","Steve McQueen",NA,NA
"Best Director",NA,"First Cow","Event-55-2021","tt9231040","First Cow","nm0716980","Kelly Reichardt",NA,NA
"Best Film","Winner",NA,"Event-55-2021","tt9770150","Nomadland",NA,NA,NA,NA
"Best Film",NA,NA,"Event-55-2021","tt9231040","First Cow",NA,NA,NA,NA
"Best Film",NA,NA,"Event-55-2021","tt7772582","Never Rarely Sometimes Always",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-55-2021","tt10706602","Collective",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-55-2021","tt2762506","Bacurau",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-55-2021","tt10199640","Beanpole",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-55-2021","tt8241872","Vitalina Varela",NA,NA,NA,NA
"Best Non-Fiction Film","Winner",NA,"Event-55-2021","tt11416746","Time",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-55-2021","tt12094720","City Hall",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-55-2021","tt10706602","Collective",NA,NA,NA,NA
"Best Screenplay","Winner","Eliza Hittman","Event-55-2021","tt7772582","Never Rarely Sometimes Always","nm2151374","Eliza Hittman",NA,NA
"Best Screenplay",NA,"Jonathan Raymond, Kelly Reichardt","Event-55-2021","tt9231040","First Cow","nm1299680","Jonathan Raymond",NA,NA
"Best Screenplay",NA,"Jonathan Raymond, Kelly Reichardt","Event-55-2021","tt9231040","First Cow","nm0716980","Kelly Reichardt",NA,NA
"Best Screenplay",NA,"Charlie Kaufman","Event-55-2021","tt7939766","I'm Thinking of Ending Things","nm0442109","Charlie Kaufman",NA,NA
"Best Supporting Actor","Winner","Sound of Metal","Event-55-2021","tt5363618","Sound of Metal","nm0705152","Paul Raci",NA,NA
"Best Supporting Actor",NA,"Ma Rainey's Black Bottom","Event-55-2021","tt10514222","Ma Rainey's Black Bottom","nm0877270","Glynn Turman",NA,NA
"Best Supporting Actor",NA,"Da 5 Bloods","Event-55-2021","tt9777644","Da 5 Bloods","nm1569276","Chadwick Boseman",NA,NA
"Best Supporting Actress","Winner","Borat Subsequent Moviefilm","Event-55-2021","tt13143964","Borat Subsequent Moviefilm","nm7210025","Maria Bakalova",NA,NA
"Best Supporting Actress",NA,"Mank","Event-55-2021","tt10618286","Mank","nm1086543","Amanda Seyfried",NA,NA
"Best Supporting Actress",NA,"Minari","Event-55-2021","tt10633456","Minari","nm0950926","Youn Yuh-jung",NA,NA
"Best Actor","Winner","Drive My Car","Event-56-2022","tt14039582","Drive My Car","nm0632689","Hidetoshi Nishijima",NA,NA
"Best Actor",NA,"The Power of the Dog","Event-56-2022","tt10293406","The Power of the Dog","nm1212722","Benedict Cumberbatch",NA,NA
"Best Actor",NA,"Red Rocket","Event-56-2022","tt13453006","Red Rocket","nm0005350","Simon Rex",NA,NA
"Best Actress","Winner","Parallel Mothers","Event-56-2022","tt12618926","Parallel Mothers","nm0004851","Penélope Cruz",NA,NA
"Best Actress",NA,"The Worst Person in the World","Event-56-2022","tt10370710","The Worst Person in the World","nm4561559","Renate Reinsve",NA,NA
"Best Actress",NA,"Licorice Pizza","Event-56-2022","tt11271038","Licorice Pizza","nm6076229","Alana Haim",NA,NA
"Best Cinematography","Winner","Andrew Droz Palermo","Event-56-2022","tt9243804","The Green Knight","nm3902730","Andrew Droz Palermo",NA,NA
"Best Cinematography",NA,"Ari Wegner","Event-56-2022","tt10293406","The Power of the Dog","nm1645832","Ari Wegner",NA,NA
"Best Cinematography",NA,"Sayombhu Mukdeeprom","Event-56-2022","tt8399288","Memoria","nm1178928","Sayombhu Mukdeeprom",NA,NA
"Best Director","Winner","Drive My Car, Wheel of Fortune and Fantasy","Event-56-2022","tt14039582","Drive My Car","nm3152327","Ryûsuke Hamaguchi",NA,NA
"Best Director","Winner","Drive My Car, Wheel of Fortune and Fantasy","Event-56-2022","tt14034966","Wheel of Fortune and Fantasy","nm3152327","Ryûsuke Hamaguchi",NA,NA
"Best Director",NA,"The Power of the Dog","Event-56-2022","tt10293406","The Power of the Dog","nm0001005","Jane Campion",NA,NA
"Best Director",NA,"Petite maman","Event-56-2022","tt13204490","Petite maman","nm1780037","Céline Sciamma",NA,NA
"Best Film","Winner",NA,"Event-56-2022","tt14039582","Drive My Car",NA,NA,NA,NA
"Best Film",NA,NA,"Event-56-2022","tt13204490","Petite maman",NA,NA,NA,NA
"Best Film",NA,NA,"Event-56-2022","tt10293406","The Power of the Dog",NA,NA,NA,NA
"Best Non-Fiction Film","Winner",NA,"Event-56-2022","tt8430054","Flee",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-56-2022","tt14300912","Procession",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-56-2022","tt7230750","The Velvet Underground",NA,NA,NA,NA
"Best Screenplay","Winner","Ryûsuke Hamaguchi, Takamasa Ôe","Event-56-2022","tt14039582","Drive My Car","nm3152327","Ryûsuke Hamaguchi",NA,NA
"Best Screenplay","Winner","Ryûsuke Hamaguchi, Takamasa Ôe","Event-56-2022","tt14039582","Drive My Car","nm5087531","Takamasa Ôe",NA,NA
"Best Screenplay",NA,"Pedro Almodóvar","Event-56-2022","tt12618926","Parallel Mothers","nm0000264","Pedro Almodóvar",NA,NA
"Best Screenplay",NA,"Paul Thomas Anderson","Event-56-2022","tt11271038","Licorice Pizza","nm0000759","Paul Thomas Anderson",NA,NA
"Best Supporting Actor","Winner","The Worst Person in the World","Event-56-2022","tt10370710","The Worst Person in the World","nm0509264","Anders Danielsen Lie",NA,NA
"Best Supporting Actor",NA,"Titane","Event-56-2022","tt10944760","Titane","nm0512071","Vincent Lindon",NA,NA
"Best Supporting Actor",NA,"The Power of the Dog","Event-56-2022","tt10293406","The Power of the Dog","nm2240346","Kodi Smit-McPhee",NA,NA
"Best Supporting Actor",NA,"West Side Story","Event-56-2022","tt3581652","West Side Story","nm4576311","Mike Faist",NA,NA
"Best Supporting Actress","Winner","Passing","Event-56-2022","tt8893974","Passing","nm1550948","Ruth Negga",NA,NA
"Best Supporting Actress",NA,"West Side Story","Event-56-2022","tt3581652","West Side Story","nm3663196","Ariana DeBose",NA,NA
"Best Supporting Actress",NA,"The Lost Daughter","Event-56-2022","tt9100054","The Lost Daughter","nm2976580","Jessie Buckley",NA,NA
"Best Actor","Winner","After Yang, The Banshees of Inisherin","Event-57-2023","tt8633464","After Yang","nm0268199","Colin Farrell",NA,NA
"Best Actor","Winner","After Yang, The Banshees of Inisherin","Event-57-2023","tt11813216","The Banshees of Inisherin","nm0268199","Colin Farrell",NA,NA
"Best Actor",NA,"Aftersun","Event-57-2023","tt19770238","Aftersun","nm8958770","Paul Mescal",NA,NA
"Best Actor",NA,"Living","Event-57-2023","tt9051908","Living","nm0631490","Bill Nighy",NA,NA
"Best Actress","Winner","Tár","Event-57-2023","tt14444726","Tár","nm0000949","Cate Blanchett",NA,NA
"Best Actress",NA,"Everything Everywhere All at Once","Event-57-2023","tt6710474","Everything Everywhere All at Once","nm0000706","Michelle Yeoh",NA,NA
"Best Actress",NA,"The Fabelmans","Event-57-2023","tt14208870","The Fabelmans","nm0931329","Michelle Williams",NA,NA
"Best Actress",NA,"The Eternal Daughter","Event-57-2023","tt13874422","The Eternal Daughter","nm0842770","Tilda Swinton",NA,NA
"Best Cinematography","Winner","Michal Dymek","Event-57-2023","tt19652910","Eo","nm5536512","Michal Dymek",NA,NA
"Best Cinematography",NA,"Hoyte Van Hoytema","Event-57-2023","tt10954984","Nope","nm0887227","Hoyte Van Hoytema",NA,NA
"Best Cinematography",NA,"Kim Ji-yong","Event-57-2023","tt12477480","Decision to Leave","nm1520104","Kim Ji-yong",NA,NA
"Best Director","Winner","Aftersun","Event-57-2023","tt19770238","Aftersun","nm3834799","Charlotte Wells",NA,NA
"Best Director",NA,"Decision to Leave","Event-57-2023","tt12477480","Decision to Leave","nm0661791","Park Chan-wook",NA,NA
"Best Director",NA,"No Bears","Event-57-2023","tt20205236","No Bears","nm0070159","Jafar Panahi",NA,NA
"Best Film","Winner",NA,"Event-57-2023","tt14444726","Tár",NA,NA,NA,NA
"Best Film",NA,NA,"Event-57-2023","tt19770238","Aftersun",NA,NA,NA,NA
"Best Film",NA,NA,"Event-57-2023","tt20205236","No Bears",NA,NA,NA,NA
"Best Film Not in the English Language","Winner",NA,"Event-57-2023","tt19652910","Eo",NA,NA,NA,NA
"Best Film Not in the English Language",NA,NA,"Event-57-2023","tt20205236","No Bears",NA,NA,NA,NA
"Best Film Not in the English Language",NA,NA,"Event-57-2023","tt12477480","Decision to Leave",NA,NA,NA,NA
"Best Non-Fiction Film","Winner",NA,"Event-57-2023","tt21374850","All the Beauty and the Bloodshed",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-57-2023","tt16376494","Descendant",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-57-2023","tt16377862","All That Breathes",NA,NA,NA,NA
"Best Screenplay","Winner","Todd Field","Event-57-2023","tt14444726","Tár","nm0276062","Todd Field",NA,NA
"Best Screenplay",NA,"Martin McDonagh","Event-57-2023","tt11813216","The Banshees of Inisherin","nm1732981","Martin McDonagh",NA,NA
"Best Screenplay",NA,"James Gray","Event-57-2023","tt10343028","Armageddon Time","nm0336695","James Gray",NA,NA
"Best Supporting Actor","Winner","Everything Everywhere All at Once","Event-57-2023","tt6710474","Everything Everywhere All at Once","nm0702841","Ke Huy Quan",NA,NA
"Best Supporting Actor",NA,"Causeway","Event-57-2023","tt10192406","Causeway","nm3109964","Brian Tyree Henry",NA,NA
"Best Supporting Actor",NA,"The Banshees of Inisherin","Event-57-2023","tt11813216","The Banshees of Inisherin","nm4422686","Barry Keoghan",NA,NA
"Best Supporting Actress","Winner","The Banshees of Inisherin","Event-57-2023","tt11813216","The Banshees of Inisherin","nm0174403","Kerry Condon",NA,NA
"Best Supporting Actress",NA,"Tár","Event-57-2023","tt14444726","Tár","nm0396125","Nina Hoss",NA,NA
"Best Supporting Actress",NA,"Triangle of Sadness","Event-57-2023","tt7322224","Triangle of Sadness","nm2976018","Dolly De Leon",NA,NA
"Best Actor","Winner","The Godfather","Event-6-1972","tt0068646","The Godfather","nm0000199","Al Pacino",NA,NA
"Best Actor",NA,"The Godfather","Event-6-1972","tt0068646","The Godfather","nm0000008","Marlon Brando",NA,NA
"Best Actor",NA,"The Ruling Class","Event-6-1972","tt0069198","The Ruling Class","nm0000564","Peter O'Toole",NA,NA
"Best Actor",NA,"Travels with My Aunt","Event-6-1972","tt0069404","Travels with My Aunt","nm0566680","Alec McCowen",NA,NA
"Best Actress","Winner","Sounder","Event-6-1972","tt0069303","Sounder","nm0001807","Cicely Tyson",NA,NA
"Best Actress",NA,"Cries & Whispers","Event-6-1972","tt0069467","Cries & Whispers","nm0027683","Harriet Andersson",NA,NA
"Best Actress",NA,"The Salamander, L'amour fou","Event-6-1972","tt0067701","The Salamander","nm0644680","Bulle Ogier",NA,NA
"Best Actress",NA,"The Salamander, L'amour fou","Event-6-1972","tt0062663","L'amour fou","nm0644680","Bulle Ogier",NA,NA
"Best Actress",NA,"A Day in the Death of Joe Egg","Event-6-1972","tt0068450","A Day in the Death of Joe Egg","nm0840531","Janet Suzman",NA,NA
"Best Actress",NA,"Cabaret","Event-6-1972","tt0068327","Cabaret","nm0591485","Liza Minnelli",NA,NA
"Best Cinematography","Winner","Sven Nykvist","Event-6-1972","tt0069467","Cries & Whispers","nm0005815","Sven Nykvist",NA,NA
"Best Cinematography",NA,"Vilmos Zsigmond","Event-6-1972","tt0068732","Images","nm0005936","Vilmos Zsigmond",NA,NA
"Best Cinematography",NA,"Gordon Willis","Event-6-1972","tt0068646","The Godfather","nm0932336","Gordon Willis",NA,NA
"Best Cinematography",NA,"Geoffrey Unsworth","Event-6-1972","tt0068327","Cabaret","nm0005910","Geoffrey Unsworth",NA,NA
"Best Director","Winner","The Discreet Charm of the Bourgeoisie","Event-6-1972","tt0068361","The Discreet Charm of the Bourgeoisie","nm0000320","Luis Buñuel",NA,NA
"Best Director",NA,"Cries & Whispers","Event-6-1972","tt0069467","Cries & Whispers","nm0000005","Ingmar Bergman",NA,NA
"Best Director",NA,"The Godfather","Event-6-1972","tt0068646","The Godfather","nm0000338","Francis Ford Coppola",NA,NA
"Best Director",NA,"The Emigrants","Event-6-1972","tt0067919","The Emigrants","nm0873296","Jan Troell",NA,NA
"Best Film","Winner",NA,"Event-6-1972","tt0068361","The Discreet Charm of the Bourgeoisie",NA,NA,NA,NA
"Best Film",NA,NA,"Event-6-1972","tt0068646","The Godfather",NA,NA,NA,NA
"Best Film",NA,NA,"Event-6-1972","tt0069467","Cries & Whispers",NA,NA,NA,NA
"Best Film",NA,NA,"Event-6-1972","tt0067919","The Emigrants",NA,NA,NA,NA
"Best Film",NA,NA,"Event-6-1972","tt0066904","The Sorrow and the Pity",NA,NA,NA,NA
"Best Screenplay","Winner","Ingmar Bergman","Event-6-1972","tt0069467","Cries & Whispers","nm0000005","Ingmar Bergman",NA,NA
"Best Screenplay",NA,"Luis Buñuel, Jean-Claude Carrière","Event-6-1972","tt0068361","The Discreet Charm of the Bourgeoisie","nm0000320","Luis Buñuel",NA,NA
"Best Screenplay",NA,"Luis Buñuel, Jean-Claude Carrière","Event-6-1972","tt0068361","The Discreet Charm of the Bourgeoisie","nm0140643","Jean-Claude Carrière",NA,NA
"Best Screenplay",NA,"John Berger, Alain Tanner","Event-6-1972","tt0067701","The Salamander","nm0074237","John Berger",NA,NA
"Best Screenplay",NA,"John Berger, Alain Tanner","Event-6-1972","tt0067701","The Salamander","nm0849609","Alain Tanner",NA,NA
